Optim_1,Optim_2,post-traitement,temps_total,temps_lecture_mps,temps_conversion_fast,temps_opti1,temps_lecture_resultat,temps_creation_ensemble_semaine,temps_heuristique_arrondi,temps_heuristique_dmin,temps_changement_borne,temps_opti2,heure_defaillance_prod,heure_defaillance_fcr_up,heure_defaillance_fcr_down,heure_defaillance_afrr_up,heure_defaillance_affr_down,heure_defaillance_mfrr_up,heure_defaillance_mfrr_down,heure_defaillance_rr_up,heure_defaillance_rr_down,quantite_defaillance_prod,quantite_defaillance_fcr_up,quantite_defaillance_fcr_down,quantite_defaillance_afrr_up,quantite_defaillance_affr_down,quantite_defaillance_mfrr_up,quantite_defaillance_mfrr_down,quantite_defaillance_rr_up,quantite_defaillance_rr_down
718852721.2158765,718852721.2158765,741861155.2158765,29.30520660000002,8.412086700000145,4.283732399999963,6.583301899999924,1.151652199999944,4.139408500000172,0.22977399999990666,0.03701530000012099,0.8629732999997941,3.2506539000000885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997753976.0844268,997753976.0844268,1072583819.8844268,29.23728189999997,6.976881999999932,4.779533399999991,6.759625700000015,1.2072860000000674,4.226833199999874,0.2224496999999701,0.05445740000004662,0.8503454000001511,3.777048100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853576242.0095257,853576242.0095257,911149454.6095257,30.171999200000073,7.107186699999829,4.419277400000055,6.798906400000078,1.0872776999999587,4.4569607000000815,0.22329809999996542,0.047528599999850485,1.0969488000000638,4.529396700000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748568263.2712765,748568263.2712765,782983214.6712766,29.12678919999985,7.280252300000029,4.1871865999999045,6.943933499999957,1.0503991000000497,4.248447400000032,0.17983299999991686,0.032878900000014255,0.8420145000000048,3.9391947999999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813272893.719497,813272893.719497,865664120.319497,31.011576300000115,7.8543560999999045,4.432237199999918,7.306879900000013,1.2244900000000598,4.331623100000115,0.1797418999999536,0.05953739999995378,0.8505892999999105,4.361196100000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702597853.6182816,702597853.6182816,739061922.0182816,30.71816059999992,7.823771500000021,4.488683700000138,7.318674799999826,1.1922624999999698,4.429353400000082,0.20600050000007286,0.03769330000000082,0.8810293999999885,3.8934039000000666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136025186.7358232,1136025186.7358232,1218425020.035823,32.21541780000007,8.130891399999882,4.845477700000174,7.36619799999994,1.140684599999986,4.8556356999999934,0.1764107999999851,0.03416530000004059,0.8930877999998756,4.342496800000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948823714.3934003,948823714.3934003,1006134787.3934003,31.017426099999966,7.758615700000064,4.644018299999971,7.283356400000002,1.2354827999999998,4.371228800000154,0.2638785999999982,0.03663989999995465,0.8931832999999187,4.1009928000000855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791633309.1257544,791633309.1257544,839356451.7257544,32.239748499999905,7.641243799999984,5.404964800000016,7.380492900000036,1.260169299999916,4.42748349999988,0.22103050000009716,0.0388505000000805,1.0731246999998802,4.329007999999931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095501853.6976047,1095501853.6976047,1145729232.7976046,31.668136000000004,8.513458700000001,4.8069223999998485,6.988168600000108,1.2207438000000366,4.342055500000015,0.19054579999988164,0.03878110000005108,0.9766657000000123,4.137966000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797881860.0741353,797881860.0741353,839782047.6741353,31.284212500000194,8.097420900000088,4.669382699999915,7.27564110000003,1.1980184000001373,4.409249099999897,0.21323770000003606,0.0467986999999539,0.9583875000000717,3.9701422999999068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727775299.2570494,727775299.2570494,768451363.0570495,31.3938870999998,7.275221400000191,4.881410599999981,6.703795899999932,1.3898223999999573,5.313599600000089,0.19860930000004373,0.03657459999999446,1.080208500000026,4.0567440999998325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112647889.1248424,1112647889.1248424,1174572349.2248423,31.719953799999985,8.148411699999997,4.770962800000234,7.225803099999666,1.2672387000002345,4.564429399999881,0.18251869999994597,0.038209700000152225,0.8796025000001464,4.214361299999837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407064496.240142,1407064496.240142,1482748304.840142,30.988266700000167,8.031792700000096,4.756327899999633,6.905476700000236,1.2211121000000276,4.526931399999739,0.1998703000003843,0.06122819999973217,0.9068672000003062,3.9285030999999435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263180516.8192313,1263180516.8192313,1333852374.8192313,31.67530940000006,8.040364099999806,4.791918599999917,7.246784800000114,1.4403999999999542,4.49146410000003,0.20691350000015518,0.040280399999574,0.9225539000003664,4.03771770000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104730008.798752,1104730008.798752,1168687233.298752,32.94018849999975,8.194044700000177,5.342937500000062,8.125428100000136,1.3476919999998245,4.538984299999811,0.19884090000005017,0.03749880000032135,0.893289999999979,3.817693099999815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535072641.6221485,1535072641.6221485,1606047967.8221486,30.190270399999918,7.358420799999749,4.688759699999991,6.920072100000198,1.2033643999998276,4.505766700000095,0.19578739999997197,0.039400900000146066,0.9411932999996679,3.865013699999963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019994546.8289903,1019994546.8289903,1057336279.1289904,33.690966500000286,8.15243029999965,4.707821299999978,7.545636000000286,1.6014486999997644,5.687544400000206,0.22618269999975382,0.040874600000279315,1.0313416999997571,4.215627600000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969545434.172476,1969545434.172476,2043988188.672476,32.261883000000125,7.785451100000046,4.966346799999883,7.6149961999999505,1.235270500000297,4.516321399999924,0.18863839999994525,0.054060999999819614,1.0387590000000273,4.390430100000231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463186082.6060007,1463186082.6060007,1532117199.6060007,32.86214099999961,7.507875499999955,5.018394100000023,8.15855190000002,1.335533899999973,5.077461999999741,0.1892720000000736,0.053380400000150985,1.044174699999985,4.0085025999997015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659268740.749497,1659268740.749497,1727498142.949497,31.185110800000075,7.697481700000026,5.268116199999895,7.303289700000278,1.2584133999998812,4.4781810999998015,0.20697770000015225,0.04174749999992855,0.959661700000197,3.5044605999996747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123444660.9616914,2123444660.9616914,2195284710.8616915,29.84848950000014,7.743279000000257,4.665707000000111,6.696590399999877,1.1533865000001242,4.223210899999685,0.18852360000028057,0.04041499999993903,0.9984835999998722,3.6867575999999644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394590472.8837395,2394590472.8837395,2442286071.6837397,30.892065099999854,7.791945500000111,4.579001999999946,6.963822100000016,1.1597296999998434,4.571230600000035,0.21727039999996123,0.03978929999993852,0.9144040000001041,4.209352299999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504010086.0335689,1504010086.0335689,1558078046.3335688,32.07825649999995,7.6415234000000964,4.883223399999679,6.959370700000363,1.4005781999999272,5.050079300000107,0.3238096999998561,0.04898689999981798,1.0773920000001453,4.101571000000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124780028.967462,2124780028.967462,2180248754.067462,31.96421390000023,7.508814299999813,4.865538600000036,7.3213017000002765,1.2047715999997308,4.735642600000119,0.25195579999990514,0.0646550000001298,1.0297589000001608,4.495324499999697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781024380.532592,1781024380.532592,1852452453.532592,31.296280600000046,7.718336200000067,5.0267157999996925,7.315131700000165,1.1828353000000789,4.3684303,0.18976440000005823,0.04205089999959455,0.9000462000003608,4.095679799999743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281132694.745531,2281132694.745531,2340582773.445531,31.82090620000008,7.893271200000072,4.650395399999979,7.218724800000018,1.1589896999998928,4.48125489999984,0.2436734000002616,0.03802499999983411,1.144515599999977,4.506678700000066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523121728.6251917,1523121728.6251917,1592095153.6251917,29.038712000000032,7.868382200000269,4.308332399999927,6.652741299999889,1.245883699999922,3.917773500000294,0.1680290999997851,0.03628680000019813,0.808420599999863,3.5951076999999714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901398148.0438094,2901398148.0438094,2957024876.8438096,30.765744399999676,7.2729379000002154,4.858266100000037,7.396091699999943,1.1060253999999077,4.3169120000002295,0.17608160000008866,0.040918499999861524,0.9710090999997192,4.020779900000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555298515.2706842,2555298515.2706842,2602190234.7706842,31.72188700000015,7.296423400000094,4.428308100000322,7.1427302999995845,1.4559982000000673,4.95171849999997,0.21312230000012278,0.044454599999880884,1.0549266000002717,4.535567699999774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440061349.7311273,1440061349.7311273,1480255116.1311274,31.612474499999735,7.908722900000157,4.580831799999942,7.693481199999951,1.2588505999997324,4.709637000000384,0.200288499999715,0.03756169999996928,0.9807724000002054,3.718174099999942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073644261.1014705,3073644261.1014705,3110611684.4014707,33.05120920000036,8.620574000000033,4.8878036000000975,7.737533400000302,1.2225808999996843,4.580345400000169,0.2310208999997485,0.06308500000022832,0.9452508999997917,4.262200099999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317955975.279457,3317955975.279457,3360506941.279457,33.17517229999976,8.280036599999676,5.102079600000252,7.735877900000105,1.2245264999996834,4.771348499999931,0.21143430000029184,0.044797900000048685,0.9689683999999943,4.320907199999965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996100738.120319,1996100738.120319,2063896606.120319,32.57771279999997,8.830422400000316,5.03209169999991,7.232312699999966,1.3142953999999918,4.587437300000147,0.18973229999983232,0.03646740000021964,0.908944899999824,3.955409000000145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403278589.3614545,2403278589.3614545,2453568113.0614543,35.83671679999998,9.00939900000003,5.5014131000002635,8.384295299999849,1.6000503000000208,4.856961299999966,0.20790320000014617,0.03876270000000659,0.9191775999997844,4.814814299999853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659907968.5422175,1659907968.5422175,1760204156.8422174,32.626667,8.283273800000188,4.706191199999921,7.508470700000089,1.2042106999997486,4.834852700000283,0.20228259999976217,0.03873120000025665,0.982482599999912,4.280933200000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733924165.2371497,1733924165.2371497,1803981969.5371497,33.378315000000384,8.10330520000025,5.141930799999955,8.17464740000014,1.3469715999999607,4.713352999999643,0.19528430000036678,0.04794769999989512,0.9838171000001239,4.1535681000000295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101177149.2000494,1101177149.2000494,1155799293.5000494,33.37306049999961,8.280550799999673,5.135588000000098,7.711012499999924,1.2543715000001612,4.828087200000027,0.2471053999997821,0.06128260000014052,1.0506599999998798,4.279785900000206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117008950.4431942,1117008950.4431942,1159377687.4431942,32.86720830000013,7.96269650000022,4.881901400000061,7.375405299999784,1.4468418000001293,5.3426948000001175,0.22826779999968494,0.04126320000023043,1.1472067999998217,3.938115899999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786579907.612921,1786579907.612921,1863001033.412921,32.97618650000004,8.26543189999984,5.129744500000015,7.686518200000137,1.3779559999998128,4.683106200000111,0.1874099000001479,0.037317499999971915,0.9629661999997552,4.12022560000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873066800.7220062,873066800.7220062,906207708.4220062,33.59342669999978,8.015538900000138,4.864824100000078,7.974668599999859,1.359020899999905,4.704633199999989,0.19057250000014392,0.03849029999992126,1.0047733999999764,4.7963432999999895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784384187.2713406,784384187.2713406,819835350.8713406,32.859585400000014,8.051768599999832,5.50767900000028,7.6004322999997385,1.2555912000002536,4.771925600000031,0.22355889999971623,0.04083889999992607,0.9684852000000319,3.905070600000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674923734.7722979,674923734.7722979,707223077.2722979,33.92981390000023,8.780865300000187,4.931947200000195,7.9845063999996455,1.3105082000001858,4.7553265000001375,0.21079220000001442,0.03832509999983813,0.9919706999999107,4.37755849999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622771532.2682806,622771532.2682806,643469708.9682807,33.703873699999804,8.725175100000342,5.097250399999666,8.150952000000416,1.2759366999998747,4.778326300000117,0.22605149999981222,0.03741859999990993,1.0080680999999458,3.8648244999999406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802954151.4402243,802954151.4402243,846099721.2402244,33.51628410000012,8.439248900000166,4.899561499999891,8.017017200000282,1.212621499999841,4.622465500000089,0.18705909999971482,0.0453085000003739,0.9623733999997057,4.583013899999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852739965.0544509,852739965.0544509,911566715.1544509,32.99443900000006,8.049155000000155,4.895215999999891,7.904391200000191,1.3216591999998855,4.621585399999731,0.20598430000018197,0.040747300000020914,0.9801797999998598,4.458061300000281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702786767.9792722,702786767.9792722,739901567.5792723,32.75483230000009,8.59563739999976,4.831183300000248,7.588804499999696,1.259430699999939,4.750071000000389,0.1944175999997242,0.03396640000028128,0.9718833999995695,4.0321272000001045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651750662.9241594,651750662.9241594,676676595.0241594,32.112110499999744,7.733647500000188,5.008574099999805,7.527978200000234,1.2826027999999496,4.687059599999884,0.19121480000012525,0.039968900000076246,1.0211491000000024,4.080477699999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
