energy_generation,nodu,generation_reserve_up_primary_on,generation_reserve_down_primary,generation_reserve_up_secondary_on,generation_reserve_down_secondary,generation_reserve_up_tertiary1_on,generation_reserve_down_tertiary1,generation_reserve_up_tertiary1_off
760.5310325629,7.997054491899853,0.0,0.0,0.0,0.0,325.46896743710005,380.4310325629,0
758.8310325151999,7.997054491899853,0.0,0.0,0.0,0.0,327.16896748480013,378.7310325151999,0
758.8310325151999,7.997054491899851,0.0,0.0,0.0,0.0,327.1689674848,378.7310325152,0
758.8310325151999,7.997054491899851,0.0,0.0,0.0,0.0,327.1689674848,378.7310325152,0
722.1310324675001,7.997054491899852,0.0,0.0,0.0,0.0,363.8689675325,342.0310324675001,0
722.1310324675001,7.997054491899852,0.0,0.0,0.0,0.0,363.8689675325,342.0310324675001,0
722.1310324675001,7.997054491899852,0.0,0.0,0.0,0.0,363.8689675325,342.0310324675001,0
722.1310324675001,7.997054491899852,0.0,0.0,0.0,0.0,363.8689675325,342.0310324675001,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
380.09999999999997,7.997054491899852,0.0,0.0,0.0,0.0,705.9000000000001,0.0,0
816.6310317523,7.997054491899852,0.0,0.0,0.0,0.0,269.3689682477,436.5310317523,0
816.6310317523,7.997054491899852,0.0,0.0,0.0,0.0,269.3689682477,436.5310317523,0
816.6310317523,7.997054491899852,0.0,0.0,0.0,0.0,269.3689682477,436.5310317523,0
816.6310317523,7.997054491899853,0.0,0.0,0.0,0.0,269.3689682477,436.5310317523,0
871.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,350.1689679615001,444.1310320384999,0
871.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,350.1689679615001,444.1310320384999,0
871.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,350.1689679615001,444.1310320384999,0
871.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,350.1689679615001,444.1310320385,0
836.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,385.1689679615001,409.1310320384999,0
836.8310320384999,8.998527245949926,0.0,0.0,0.0,0.0,385.16896796150013,409.1310320384999,0
836.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,385.1689679615001,409.1310320385,0
836.8310320384999,8.998527245949925,0.0,0.0,0.0,0.0,385.1689679615001,409.1310320384999,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.7,8.998527245949926,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.69999999999993,8.998527245949925,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.69999999999993,8.998527245949925,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.69999999999993,8.998527245949925,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
427.69999999999993,8.998527245949925,0.0,0.0,0.0,0.0,794.3000000000001,0.0,0
876.72055357515,8.998527245949925,0.0,0.0,0.0,0.0,345.27944642485,449.0205535751501,0
876.72055357515,8.998527245949925,0.0,0.0,0.0,0.0,345.27944642485,449.0205535751501,0
876.72055357515,8.998527245949925,0.0,0.0,0.0,0.0,345.27944642485,449.0205535751501,0
876.72055357515,8.998527245949926,0.0,0.0,0.0,0.0,345.27944642485,449.02055357515,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89.84202378603834,1.8902172056814293,0.0,0.0,0.0,0.0,166.84947274549972,0.0,0
88.92663914496904,1.8709581137170006,0.0,0.0,0.0,0.0,165.14947269779964,0.0,0
88.01125450389975,1.851699021752572,0.0,0.0,0.0,0.0,163.44947265009955,0.0,0
88.01125450389975,1.851699021752572,0.0,0.0,0.0,0.0,163.44947265009955,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
