energy_generation,nodu,generation_reserve_up_primary_on,generation_reserve_down_primary,generation_reserve_up_secondary_on,generation_reserve_down_secondary,generation_reserve_up_tertiary1_on,generation_reserve_down_tertiary1,generation_reserve_up_tertiary1_off
11775.46012645424,10.0,0.0,128.0,0.0,673.699996948,0,0,0
9481.273256888,10.0,0.0,119.27326001200004,0.0,659.899996876,0,0,0
9481.273256888,10.0,0.0,119.273260012,0.0,659.899996876,0,0,0
8581.163260012,9.0,0.0,119.273260012,0.0,630.0,0,0,0
6673.643256888,7.0,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6673.643256888,7.0,0.0,119.27326001200001,0.0,462.89999687600005,0,0,0
6673.643256888,7.0,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6673.643256888,7.0,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6700.743260012,7.0,0.0,119.27326001200004,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.273260012,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200004,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200001,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200004,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200004,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.273260012,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200004,0.0,490.0,0,0,0
6700.743260012,7.0,0.0,119.273260012,71.93999016050006,490.0,0,0,0
6700.743260012,7.0,0.0,119.27326001200001,72.3099901653,490.0,0,0,0
6700.743260012,7.0,0.0,119.273260012,72.30999016530002,490.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,72.30999016529992,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.273260012,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200001,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
8581.163260012,9.0,0.0,119.27326001200004,0.0,630.0,0,0,0
7543.853256888,8.0,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
7543.853256888,8.0,0.0,119.273260012,0.0,462.89999687600005,0,0,0
7543.853256888,8.0,0.0,119.273260012,0.0,462.89999687600005,0,0,0
7543.853256888,8.0,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,0.0,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200001,0.0,560.0,0,0,0
7640.953260012,8.0,0.0,119.273260012,0.0,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,0.0,560.0,0,0,0
7640.953260012,8.0,0.0,119.273260012,1.889985558800035,560.0,0,0,0
7640.953260012,8.0,0.0,119.273260012,1.8899855588000491,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,1.8899855587999923,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,1.8899855588000491,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,236.88998555880002,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,236.88998555880002,560.0,0,0,0
7640.953260012,8.0,0.0,119.27326001200004,237.2599855635999,560.0,0,0,0
13798.256672376241,12.0,0.0,128.0,237.25998556360003,720.699996948,0,0,0
15312.045000508042,12.0,0.0,128.0,0.0,694.699996948,0,0,0
15822.0,12.0,0.0,128.0,0.0,694.699996948,0,0,0
15822.0,12.0,0.0,128.0,0.0,694.699996948,0,0,0
15822.0,12.0,0.0,128.0,0.0,694.699996948,0,0,0
15394.34300050804,12.0,0.0,128.0,0.0,673.699996948,0,0,0
14440.343000508039,12.0,0.0,128.0,0.0,673.699996948,0,0,0
13646.34300050804,12.0,0.0,128.0,0.0,673.699996948,0,0,0
13276.34300050804,12.0,0.0,128.0,0.0,673.699996948,0,0,0
14129.343000508039,12.0,0.0,128.0,0.0,476.69999694800003,0,0,0
15822.0,12.0,0.0,128.0,0.0,476.69999694800003,0,0,0
15822.0,12.0,0.0,128.0,0.0,0.0,0,0,0
15822.0,12.0,0.0,128.0,0.0,0.0,0,0,0
15822.0,12.0,0.0,128.0,0.0,719.699996948,0,0,0
13325.921000508042,12.0,0.0,128.0,328.99946926149977,719.699996948,0,0,0
11267.693256888,12.0,0.0,119.27326001200001,355.2727285609997,705.899996876,0,0,0
11267.693256888,12.0,0.0,119.27326001200001,355.27272856099984,705.899996876,0,0,0
11253.693256888,12.0,0.0,119.27326001200004,678.1499965160001,691.899996876,0,0,0
11253.693256888,12.0,13.64273198779967,119.27326001200004,677.7799965112,691.899996876,0,0,0
11558.86100050804,12.0,23.793259280499967,128.0,664.3194691564997,705.699996948,0,0,0
11253.693256888,12.0,0.0,119.27326001200004,664.3194691564996,691.899996876,0,0,0
11268.693256888,12.0,1.2427319305995184,119.27326001200004,382.97998475730003,706.899996876,0,0,0
11268.693256888,12.0,22.553259270999966,119.27326001200004,358.35945735489975,706.899996876,0,0,0
15493.499000508042,13.0,0.0,128.0,312.2994563392996,720.699996948,0,0,0
16484.2205479331,13.0,0.0,0.0,119.77945206689955,0.0,0,0,0
16604.0,13.0,0.0,0.0,0.0,694.699996948,0,0,0
16604.0,13.0,0.0,0.0,0.0,0.0,0,0,0
16604.0,13.0,0.0,128.0,0.0,0.0,0,0,0
16604.0,13.0,0.0,0.0,0.0,694.699996948,0,0,0
16347.0,13.0,0.0,0.0,0.0,673.699996948,0,0,0
16347.0,13.0,0.0,128.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,128.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,128.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,128.0,0.0,476.69999694800003,0,0,0
16347.0,13.0,0.0,128.0,0.0,397.30398491587925,0,0,0
16347.0,13.0,0.0,128.0,0.0,476.69999694800003,0,0,0
16347.0,13.0,0.0,0.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,0.0,0.0,719.699996948,0,0,0
14164.811000508042,13.0,0.0,128.0,0.0,719.699996948,0,0,0
12137.903256888,13.0,0.0,119.27326001200001,0.0,705.899996876,0,0,0
12137.903256888,13.0,0.0,119.27326001200004,0.0,705.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200004,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200001,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200004,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200001,0.0,691.899996876,0,0,0
12138.903256888,13.0,0.0,119.27326001200001,0.0,706.899996876,0,0,0
12138.903256888,13.0,0.0,119.27326001200004,0.0,706.899996876,0,0,0
16347.0,13.0,0.0,128.0,0.0,720.699996948,0,0,0
16347.0,13.0,0.0,128.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,0.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,128.0,0.0,694.699996948,0,0,0
16347.0,13.0,0.0,0.0,0.0,0.0,0,0,0
16347.0,13.0,0.0,128.0,0.0,694.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,0.0,0,0,0
17140.5,13.0,0.0,128.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,476.69999694800003,0,0,0
17140.5,13.0,0.0,128.0,0.0,476.69999694800003,0,0,0
17140.5,13.0,0.0,0.0,0.0,476.69999694800003,0,0,0
17140.5,13.0,0.0,128.0,0.0,476.69999694800003,0,0,0
17140.5,13.0,0.0,0.0,0.0,719.699996948,0,0,0
15090.389000508041,13.0,0.0,128.0,0.0,719.699996948,0,0,0
12137.903256888,13.0,0.0,119.27326001200004,0.0,705.899996876,0,0,0
12137.903256888,13.0,0.0,119.27326001200004,0.0,705.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200004,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.273260012,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.273260012,0.0,691.899996876,0,0,0
12123.903256888,13.0,0.0,119.27326001200004,0.0,691.899996876,0,0,0
12138.903256888,13.0,0.0,119.27326001200004,0.0,706.899996876,0,0,0
12453.389000508041,13.0,0.0,128.0,0.0,720.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,720.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,0.0,0,0,0
17140.5,13.0,0.0,0.0,0.0,694.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,694.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,694.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,694.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,0.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,673.699996948,0,0,0
17140.5,13.0,0.0,128.0,0.0,0.0,0,0,0
17140.5,13.0,0.0,128.0,0.0,0.0,0,0,0
17140.5,13.0,0.0,0.0,0.0,0.0,0,0,0
