energy_generation,nb_on,p_max,ens_cost,p_min,dmin_up,dmin_down,cost,startup_cost,fixed_cost,primary_reserve_up_not_supplied_cost,primary_reserve_up_oversupplied_cost,primary_reserve_down_not_supplied_cost,primary_reserve_down_oversupplied_cost,secondary_reserve_up_not_supplied_cost,secondary_reserve_up_oversupplied_cost,secondary_reserve_down_not_supplied_cost,secondary_reserve_down_oversupplied_cost,tertiary1_reserve_up_not_supplied_cost,tertiary1_reserve_up_oversupplied_cost,tertiary1_reserve_down_not_supplied_cost,tertiary1_reserve_down_oversupplied_cost,tertiary2_reserve_up_not_supplied_cost,tertiary2_reserve_up_oversupplied_cost,tertiary2_reserve_down_not_supplied_cost,tertiary2_reserve_down_oversupplied_cost,generation_reserve_up_primary_off,generation_reserve_up_secondary_off,generation_reserve_up_tertiary2_off,participation_max_primary_reserve_up_off,participation_max_secondary_reserve_up_off,participation_max_tertiary2_reserve_up_off,cost_participation_primary_reserve_up_off,cost_participation_secondary_reserve_up_off,cost_participation_tertiary2_reserve_up_off,participation_max_primary_reserve_up_on,generation_reserve_up_primary_on,cost_participation_primary_reserve_up_on,participation_max_primary_reserve_down,generation_reserve_down_primary,cost_participation_primary_reserve_down,participation_max_tertiary1_reserve_up_on,generation_reserve_up_tertiary1_on,cost_participation_tertiary1_reserve_up_on,participation_max_tertiary1_reserve_down,generation_reserve_down_tertiary1,cost_participation_tertiary1_reserve_down,participation_max_tertiary1_reserve_up_off,generation_reserve_up_tertiary1_off,cost_participation_tertiary1_reserve_up_off,participation_max_secondary_reserve_up_on,generation_reserve_up_secondary_on,cost_participation_secondary_reserve_up_on,participation_max_secondary_reserve_down,generation_reserve_down_secondary,cost_participation_secondary_reserve_down,participation_max_tertiary2_reserve_up_on,generation_reserve_up_tertiary2_on,cost_participation_tertiary2_reserve_up_on,participation_max_tertiary2_reserve_down,generation_reserve_down_tertiary2,cost_participation_tertiary2_reserve_down,spillage_cost,min_generating,max_generating,nb_units_max_invisible,nb_units_max
2155.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,257.3102158235648,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,147.54020761977182,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2155.294277343929,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,2.3502164980648104,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,147.54020761977182,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2155.294277343929,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,147.54020761977182,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2155.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,147.54020761977154,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2101.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,643.1011623725589,0.0,56.54,93.54020761977186,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2101.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,93.54020761977186,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2101.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.07695648606483,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,93.54020761977182,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2101.294277343927,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,643.1011623725589,0.0,56.54,93.54020761977182,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2434.2942773439286,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,397.1602072645719,0.0,56.54,426.5402076197714,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2434.2942773439295,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,643.1011623725589,0.0,56.54,426.540207619772,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2434.2942773439295,11.374268694011601,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,438.340207691772,0.0,56.54,426.540207619772,0.0,0,0,0,30.78,350.09999821125,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2434.2942773439295,11.3742686940116,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,3.0769564860647733,0.0,22.92308,0.0,0.0,56.54,643.1011623725589,0.0,56.54,426.54020761977193,0.0,0,0,0,30.78,350.09999821124995,0.0,30.78,350.09999821124995,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2796.6864192252,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,346.73001062599985,0.0,56.54,678.480010986,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2796.6864192252,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.4800109859999,0.0,56.54,678.480010986,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2796.6864192252,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.4800109859999,0.0,56.54,678.480010986,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2796.6864192252,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,345.9900106163997,0.0,56.54,678.480010986,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2336.6864192251996,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,218.4800109859998,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2336.6864192251996,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,495.48001563569983,0.0,56.54,218.4800109859998,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2336.6864192251996,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,218.4800109859998,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2311.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,192.9999999999999,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,226.8988206410591,0.0,22.92308,0.0,0.0,56.54,486.00000464970003,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,226.8988206410591,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,226.8988206410591,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,226.89882064105902,0.0,22.92308,0.0,0.0,56.54,486.00000464970003,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,577.0000046497,0.0,56.54,-1.1368683772161603e-13,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,-1.1368683772161603e-13,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,226.89882064105902,0.0,22.92308,0.0,0.0,56.54,573.0400042512998,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2397.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,290.8000000719999,0.0,56.54,278.9999999999998,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2397.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,290.8000000719999,0.0,56.54,278.9999999999998,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2397.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,290.8000000719999,0.0,56.54,279.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2397.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,279.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2771.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,362.8000000719999,0.0,56.54,653.0000000000001,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2771.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,97.0,0.0,22.92308,0.0,0.0,56.54,362.8000000719999,0.0,56.54,653.0000000000001,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2771.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,362.8000000719999,0.0,56.54,653.0000000000001,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2771.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,196.00000464969978,0.0,56.54,653.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2311.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,430.67000424649996,0.0,56.54,193.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2311.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,0.0,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,193.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2230.6080490170903,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,112.4016407778902,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2230.6080490170903,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,112.40164077789007,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,196.75607321112946,0.0,22.92308,0.0,0.0,56.54,405.40164542759015,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,196.75607321112946,0.0,22.92308,0.0,0.0,56.54,405.40164542759015,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,196.75607321112943,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.3600082392,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,619.4316403890901,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,619.43164038909,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,0.0,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
2118.2064082392,12.0,452.6,4000.0,145.7372,2,2,92.655,56122.4,0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,5000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92308,275.0769653316,0.0,22.92308,0.0,0.0,56.54,678.480010986,0.0,56.54,0.0,0.0,0,0,0,30.78,369.3600082392,0.0,30.78,369.36000823919994,0.0,0,0,0,0,0,0,0,0,5413.0,12.0,12.0
