energy_generation,nodu,generation_reserve_up_primary_on,generation_reserve_down_primary,generation_reserve_up_secondary_on,generation_reserve_down_secondary,generation_reserve_up_tertiary1_on,generation_reserve_down_tertiary1,generation_reserve_up_tertiary1_off
760.5310325629,8.0,0.0,0.0,0.0,0.0,325.46896743710005,380.2910325629,0
758.8310325152001,8.0,0.0,0.0,0.0,0.0,327.1689674847999,378.59103251520014,0
758.8310325151999,8.0,0.0,0.0,0.0,0.0,327.16896748480013,378.5910325151999,0
758.8310325151999,8.0,0.0,0.0,0.0,0.0,327.1689674848,378.5910325151999,0
722.1310324675001,8.0,0.0,0.0,0.0,0.0,363.8689675325,341.89103246750005,0
722.1310324675001,8.0,0.0,0.0,0.0,0.0,363.8689675325,341.89103246750005,0
722.1310324675001,8.0,0.0,0.0,0.0,0.0,363.8689675325,341.89103246750005,0
722.1310324675001,8.0,0.0,0.0,0.0,0.0,363.8689675325,341.89103246750005,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
380.24,8.0,0.0,0.0,0.0,0.0,705.76,0.0,0
816.6310317523,8.0,0.0,0.0,0.0,0.0,269.3689682477,436.3910317523,0
816.6310317523,8.0,0.0,0.0,0.0,0.0,269.3689682477,436.3910317523,0
816.6310317523,8.0,0.0,0.0,0.0,0.0,269.3689682477,436.3910317523,0
816.6310317523,8.0,0.0,0.0,0.0,0.0,269.3689682477,436.3910317523,0
871.8310320385,9.0,0.0,0.0,0.0,0.0,350.1689679615,444.0610320385,0
871.8310320384999,9.0,0.0,0.0,0.0,0.0,350.1689679615001,444.0610320384999,0
871.8310320384999,9.0,0.0,0.0,0.0,0.0,350.1689679615001,444.0610320384999,0
871.8310320384999,9.0,0.0,0.0,0.0,0.0,350.1689679615001,444.0610320384999,0
836.8310320385001,9.0,0.0,0.0,0.0,0.0,385.16896796149996,409.0610320385001,0
836.8310320384999,9.0,0.0,0.0,0.0,0.0,385.1689679615001,409.0610320384999,0
836.8310320384999,9.0,0.0,0.0,0.0,0.0,385.1689679615001,409.0610320384999,0
836.8310320384999,9.0,0.0,0.0,0.0,0.0,385.1689679615001,409.0610320384999,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
427.77,9.0,0.0,0.0,0.0,0.0,794.23,0.0,0
852.2400764850001,9.0,0.0,0.0,49.03095418029989,0.0,320.72896933469997,424.4700764850001,0
852.2400764850001,9.0,0.0,0.0,49.03095418029989,0.0,320.72896933469997,424.4700764850001,0
852.2400764850001,9.0,0.0,0.0,41.96998738979998,0.0,327.78993612519986,424.4700764850001,0
852.2400764850001,9.0,0.0,0.0,41.96998738980005,0.0,327.7899361251998,424.4700764850001,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95.06,2.0,9.690527254500353,0.0,0.0,0.0,166.84947274549967,0.0,0
95.06,2.0,11.390527302200326,0.0,0.0,0.0,165.1494726977997,0.0,0
95.06,2.0,0.0,0.0,13.090527349900299,0.0,163.44947265009972,0.0,0
95.06,2.0,0.0,0.0,13.090527349900412,0.0,163.4494726500996,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
