energy_generation,nodu,generation_reserve_up_primary_on,generation_reserve_down_primary,generation_reserve_up_secondary_on,generation_reserve_down_secondary,generation_reserve_up_tertiary1_on,generation_reserve_down_tertiary1,generation_reserve_up_tertiary1_off
11775.460136454198,9.679456843292538,0.0,128.0,0.0,673.699996948,0,0,0
9224.8601365496,9.679456843292538,0.0,128.0,0.0,673.699996948,0,0,0
8982.76720376606,9.427142812514287,0.0,119.273260012,0.0,659.899996876,0,0,0
8157.929348913023,8.54985172344585,0.0,119.273260012,0.0,598.4896206412095,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337487,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,71.93999016050009,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,72.30999016530004,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,72.30999016530004,462.89999687600005,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.273260012,72.30999016529995,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.273260012,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.273260012,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.273260012,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.273260012,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.27326001200004,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.27326001200004,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.27326001200004,0.0,563.63295612944,0,0,0
7689.7495697614395,8.051899373277715,0.0,119.27326001200004,0.0,563.63295612944,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337487,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337487,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,0.0,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,1.8899855588000491,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,1.8899855588000491,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.27326001200004,1.8899855588000207,462.89999687600005,0,0,0
6336.747632337486,6.612857098228572,0.0,119.273260012,1.8899855588000096,462.89999687600005,0,0,0
