Optim_1,Optim_2,post-traitement,temps_total,temps_lecture_mps,temps_conversion_fast,temps_load_bases,temps_opti1,temps_get_bases,temps_lecture_resultat,temps_creation_ensemble_semaine,temps_heuristique_arrondi,temps_heuristique_dmin,temps_changement_borne,temps_opti2,heure_defaillance_prod,heure_defaillance_fcr_up,heure_defaillance_fcr_down,heure_defaillance_afrr_up,heure_defaillance_affr_down,heure_defaillance_mfrr_up,heure_defaillance_mfrr_down,heure_defaillance_rr_up,heure_defaillance_rr_down,quantite_defaillance_prod,quantite_defaillance_fcr_up,quantite_defaillance_fcr_down,quantite_defaillance_afrr_up,quantite_defaillance_affr_down,quantite_defaillance_mfrr_up,quantite_defaillance_mfrr_down,quantite_defaillance_rr_up,quantite_defaillance_rr_down
1143115038.0256748,1146265604.229516,1218221856.929516,55.7034735,11.5182897,12.063186899999998,4.347900000000003,4.421009799999997,1.6960130000000007,1.721741299999998,7.116889100000002,0.21783040000000398,0.04751159999999999,2.346152499999995,9.645719500000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
