energy_generation,nodu,generation_reserve_up_primary_on,generation_reserve_down_primary,generation_reserve_up_secondary_on,generation_reserve_down_secondary,generation_reserve_up_tertiary1_on,generation_reserve_down_tertiary1,generation_reserve_up_tertiary1_off
2118.2064082392,12.0,58.67999935399996,0.0,485.7400011993001,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,51.193259375500006,0.0,472.31000113210007,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,0.0,0.0,435.31000113210007,0.0,369.3600082392,369.3600082392,0
2148.1064051152,12.0,0.0,0.0,449.11000120410006,29.899996876000003,369.3600082392,369.3600082392,0
2118.2064082392,12.0,0.0,0.0,330.48000120890003,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,0.0,0.0,318.48000120890003,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,0.0,0.0,330.4800012089001,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,0.0,0.0,330.48000120890003,0.0,369.3600082392,369.3600082392,0
2334.1064051152,12.0,0.0,0.0,444.6800011369001,215.89999687600002,369.3600082392,369.3600082392,0
2334.1064051152,12.0,0.0,0.0,458.4800012089001,215.89999687600002,369.3600082392,369.3600082392,0
2334.1064051152,12.0,0.0,0.0,444.6800011369001,215.89999687600005,369.3600082392,369.3600082392,0
2334.1064051152,12.0,0.0,0.0,458.85000121370007,215.89999687600005,369.3600082392,369.3600082392,0
2320.1064051152,12.0,0.0,0.0,529.2200012185001,201.89999687600005,369.3600082392,369.3600082392,0
2320.1064051152,12.0,0.0,0.0,529.2200012185001,201.89999687600002,369.3600082392,369.3600082392,0
2320.1064051152,12.0,0.0,0.0,515.4200011465001,201.89999687600005,369.3600082392,369.3600082392,0
2320.1064051152,12.0,0.0,0.0,527.4200011465001,201.89999687600002,369.3600082392,369.3600082392,0
2335.1064051152,12.0,0.0,0.0,678.480010986,216.89999687600002,369.3600082392,369.3600082392,0
2335.1064051152,12.0,0.0,0.0,678.480010986,216.89999687600002,369.3600082392,369.3600082392,0
2335.1064051152,12.0,0.0,0.0,678.480010986,216.89999687600005,369.3600082392,369.3600082392,0
2195.1064051152,12.0,0.0,0.0,678.480010986,76.89999687600005,369.3600082392,369.3600082392,0
2169.1064051152,12.0,49.87999940149999,0.0,621.5899965736,50.89999687600002,369.3600082392,369.3600082392,0
2169.1064051152,12.0,49.87999940149999,0.0,623.3899966456,50.89999687600002,369.3600082392,369.3600082392,0
2169.1064051152,12.0,49.87999940149996,0.0,623.3899966456,50.89999687600002,369.3600082392,369.3600082392,0
2169.1064051152,12.0,41.87999940149999,0.0,623.3899966456,50.89999687600002,369.3600082392,369.3600082392,0
2148.1064051152,12.0,34.439999344499995,0.0,615.1699966168001,29.899996876000017,369.3600082392,369.3600082392,0
2148.1064051152,12.0,33.71325935649999,0.0,601.3699965448001,29.899996876000035,369.3600082392,369.3600082392,0
2148.1064051152,12.0,42.439999344499995,0.0,613.3699965448001,29.899996876000017,369.3600082392,369.3600082392,0
2148.1064051152,12.0,33.7132593565,0.0,613.3699965448001,29.899996876000046,369.3600082392,369.3600082392,0
2118.2064082392,12.0,41.71325935649995,0.0,496.16999661680006,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,41.71325935649995,0.0,494.3699965448001,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,42.43999934449994,0.0,496.16999661680006,0.0,369.3600082392,369.3600082392,0
2118.2064082392,12.0,42.43999934449994,0.0,494.3699965448001,0.0,369.3600082392,369.3600082392,0
2264.1064051152,12.0,41.7132593565,0.0,624.1699966168001,145.89999687600002,369.3600082392,369.3600082392,0
2264.1064051152,12.0,33.71325935650003,0.0,610.3699965448001,145.89999687600002,369.3600082392,369.3600082392,0
2264.1064051152,12.0,42.439999344499995,0.0,610.3699965448001,145.89999687600005,369.3600082392,369.3600082392,0
2264.1064051152,12.0,42.43999934449994,0.0,610.3699965448001,145.89999687600002,369.3600082392,369.3600082392,0
2250.1064051152,12.0,33.713259356499975,0.0,678.480010986,131.89999687600002,369.3600082392,369.3600082392,0
2250.1064051152,12.0,42.439999344499995,0.0,678.480010986,131.89999687600002,369.3600082392,369.3600082392,0
2250.1064051152,12.0,42.43999934449994,0.0,678.480010986,131.89999687600005,369.3600082392,369.3600082392,0
2250.1064051152,12.0,42.439999344499995,0.0,678.480010986,131.89999687600005,369.3600082392,369.3600082392,0
2265.1064051152,12.0,34.439999344499995,0.0,678.480010986,146.89999687600002,369.3600082392,369.3600082392,0
2265.1064051152,12.0,33.7132593565,0.0,678.480010986,146.89999687600002,369.3600082392,369.3600082392,0
2265.1064051152,12.0,34.95325936599994,0.0,678.480010986,146.89999687600002,369.3600082392,369.3600082392,0
2118.2064082392,12.0,34.953259366,0.0,678.480010986,0.0,369.3600082392,369.3600082392,0
1765.1720068660002,10.0,33.713259356499975,0.0,565.400009155,0.0,307.800006866,307.800006866,0
1765.1720068660002,10.0,42.43999934449994,0.0,565.400009155,0.0,307.800006866,307.800006866,0
1765.1720068660002,10.0,42.439999344499995,0.0,565.400009155,0.0,300.73904007550016,307.800006866,0
1765.1720068660002,10.0,34.43999934449994,0.0,565.400009155,0.0,300.7390400755001,307.800006866,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
